Id;DATE_DERNIERE_MAJ;INTERET;TYPE;THEME;EVENEMENT_CADRE;NOM_OFFRE;LIEU;RUE;CODE_POSTAL;COMMUNE;COMMUNE_INSEE;TEL;TEL_MOB;MEL;SITE_WEB;LONGITUDE;LATITUDE;GEOLOC_MANUELLE;LABEL_TOURISME_HANDICAP;MARQUES_LABELS;DATES;TARIFS
"FMAAQU033V50LZUO";"04/09/2018";"Promotion régionale";"Animation patrimoine # Exposition";"Automobile";"";"Journée du patrimoine automobile et mécanique à Sainte-Foy-La-Grande";"Place Coreilhes";"";"33220";"SAINTE-FOY-LA-GRANDE";"33402";"+33 5 57 46 10 84";"";"";"http://www.saintefoylagrande.net";"0.21318209";"44.8418525";"Oui";"";"";"16/09/2018|16/09/2018|09:00||||";"Gratuit|||"
"FMAAQU033V50NS9V";"08/09/2018";"Promotion régionale";"Animation patrimoine # Visite";"Historique # Médiéval";"Journées du Patrimoine";"Journée du Patrimoine avec Dame Loïse samedi 15 septembre";"Bureau d'Information Touristique";"3 rue Porte de La Réole";"33580";"MONSEGUR";"33289";"+33 5 56 61 39 44";"";"";"";"0.07977789";"44.6505212";"Oui";"";"";"15/09/2018|15/09/2018|10:30|12:00|||";"Gratuit|||"
"FMAAQU040V50JP9N";"08/09/2018";"Promotion locale";"Animation patrimoine";"Historique";"";"Journée du Patrimoine Ondres";"Salle Capranie et fronton";"Place Richard Feuillet";"40440";"ONDRES";"40209";"+33 5 59 45 19 19";"";"";"";" -1.4461759";"43.5620161";"Oui";"";"";"15/09/2018|15/09/2018|09:00|17:00|14:00|18:00| # 16/09/2018|16/09/2018|10:00|12:30|14:00|17:00|";"Gratuit|||"
"FMAAQU040V50JHOL";"24/08/2018";"Promotion locale";"Animation patrimoine # Visite";"Historique # Patrimoine culturel";"Journées du Patrimoine";"Journée du Patrimoine... à BEYLONGUE";"";"";"40370";"BEYLONGUE";"40040";"";"";"";"";" -0.8295245";"43.9231353";"Oui";"";"";"15/09/2018|16/09/2018|10:00|12:00|14:00|17:00|";"Gratuit|||"
"FMAAQU040V50JHO8";"12/09/2018";"Promotion locale";"Animation patrimoine # Visite";"Historique # Patrimoine culturel";"Journées du Patrimoine";"Journée du Patrimoine... à LALUQUE";"";"";"40465";"LALUQUE";"40142";"";"";"";"";" -0.9940050";"43.852379";"Oui";"";"";"15/09/2018|16/09/2018|15:00|21:00|14:00|18:00|";"Gratuit|||"
"FMAAQU040V50JHBI";"12/09/2018";"Promotion locale";"Animation patrimoine # Visite";"Historique # Patrimoine culturel";"Journées du Patrimoine";"Journée du Patrimoine... à LESGOR";"";"";"40400";"LESGOR";"40151";"+33 5 58 97 11 54";"";"loucarrioucercle@gmail.com";"";" -0.9001832";"43.8529313";"Oui";"";"";"15/09/2018|16/09/2018|09:30|18:00|||";"Gratuit|||Sauf repas gascon"
"FMAAQU064V584BW9";"17/03/2018";"Promotion locale";"Concert";"";"";"Journée du Patrimoine: concert";"la Ruche";"Grange Margalide";"64230";"AUSSEVIELLE";"64080";"";"+33 6 28 33 55 55";"";"https://www.aussevielle.fr";" -0.4791999";"43.359466";"Oui";"";"";"17/09/2018|17/09/2018|16:30||||";"Gratuit|0,00|0,00|"
"FMAAQU064V53B17K";"24/07/2018";"Promotion locale";"Animation patrimoine # Visite";"Musique classique # Patrimoine culturel";"";"Journée du Patrimone : orgue d'Urrugne";"Eglise Saint Vincent";"";"64122";"URRUGNE";"64545";"+33 5 59 26 92 71";"";"";"";" -1.7052325";"43.3457598";"";"";"";"16/09/2018|16/09/2018|15:30|18:00|||";""
"FMAAQU033V50LLM9";"05/07/2018";"Promotion locale";"Animations locales";"";"";"Journée du Tai Chi et de la culture chinoise";"Parc de l'épinette";"";"33500";"LIBOURNE";"33243";"";"+33 6 82 78 52 07";"";"http://www.assojingang.blogspot.com";" -0.2249735";"44.9165658";"Oui";"";"";"09/09/2018|09/09/2018|||||";"Gratuit|||"
"FMAAQU064V51I40S";"07/09/2018";"Promotion régionale";"Animations locales # Exposition # Marché";"Bal # Peinture";"";"Journée du tripotx";"";"";"64250";"SOURAIDE";"64527";"+33 5 59 93 95 02";"";"";"";" -1.4735890";"43.3412300";"";"";"";"16/09/2018|16/09/2018|||||";"Gratuit|0,00|0,00|"
"FMAAQU040V50ITDS";"11/08/2018";"Promotion locale";"Animation patrimoine # Foire ou salon";"Agriculture # Animaux # Gastronomie";"";"Journée Élevages et terroirs landais";"Place du Sablot";"";"40300";"PEYREHORADE";"40224";"+33 5 58 85 45 25";"";"";"";" -1.1012795";"43.5440055";"Oui";"";"";"01/09/2018|01/09/2018|09:00||||";""
"FMAAQU033V501FRD";"16/01/2018";"Promotion régionale";"Animation patrimoine";"Patrimoine culturel";"Journée du Patrimoine de Pays";"Journée et nuit du Patrimoine";"Centre ville";"";"33190";"LA REOLE";"33352";"+33 5 56 61 10 11";"";"mairie@lareole.fr";"";" -0.0413189";"44.581109";"Oui";"";"";"15/09/2018|15/09/2018|||||";"Gratuit|||"
"FMAAQU064V54LHNL";"21/08/2018";"Promotion locale";"Animations locales";"Gastronomie # Vin / œnologie / spiritueux";"Journées du Patrimoine";"Journée européenne du Patrimoine : Samedi Gourmand de Mélanie";"Chai Doléris ";"Route de Pau";"64350";"LEMBEYE";"64331";"+33 5 59 68 20 79";"";"chaidoleris@crouseilles.fr";"http://www.crouseilles.fr";" -0.1251809";"43.4490774";"Oui";"";"";"15/09/2018|15/09/2018|11:00|12:30|||";"Gratuit|0,00|0,00|dégustation"
"FMAAQU064V56U3I6";"23/08/2018";"Promotion locale";"Animation patrimoine # Animations locales # Loisir nature # Visite";"Nature # Patrimoine culturel # Randonnée";"Journées du Patrimoine";"Journée Européenne du Patrimoine : visite de la bastide et balade sur le chemin de la Ligne";"Mairie";"37 place du Marcadieu";"64350";"LEMBEYE";"64331";"+33 5 59 68 10 02";"";"";"";" -0.1125970";"43.449572";"Oui";"";"";"16/09/2018|16/09/2018|09:00||||";"Gratuit|0,00||"
"FMAAQU064V566P7J";"27/08/2018";"Promotion locale";"Animation patrimoine # Visite";"Patrimoine culturel";"Journées du Patrimoine";"Journée Européenne du Patrimoine : Visite guidée de l’église d'Escurès";"Eglise d'Escurès";"";"64350";"ESCURES";"64210";"+33 5 59 68 28 78";"";"contact@tourisme-vicbilh.fr";"";" -0.1245296";"43.4643318";"Oui";"";"";"15/09/2018|15/09/2018|11:00||||";"Gratuit|0,00||Gratuit"
"FMAAQU064V508F4W";"10/09/2018";"Promotion locale";"Animation patrimoine # Visite";"Patrimoine culturel";"Journées du Patrimoine";"Journée Européenne du Patrimoine au Château de Mascaraàs";"";"place de l'église";"64330";"MASCARAAS-HARON";"64366";"+33 5 59 04 92 60";"";"chateau.mascaraas@gmail.com";"";" -0.2260297";"43.5426651";"Oui";"";"";"15/09/2018|15/09/2018|10:00|12:00|15:00|18:00|";"Plein tarif|||Adulte # Gratuit|||- de 12 ans"
"FMAAQU064V508F55";"07/09/2018";"Promotion locale";"Animation patrimoine # Visite";"Patrimoine culturel";"Journées du Patrimoine";"Journée Européenne du Patrimoine au Château de Mascaraàs";"";"place de l'église";"64330";"MASCARAAS-HARON";"64366";"+33 5 59 04 92 60";"";"chateau.mascaraas@gmail.com";"";" -0.2260297";"43.5426651";"Oui";"";"";"16/09/2018|16/09/2018|10:00|12:00|14:00|18:00|";"Plein tarif|||adultes # Tarif réduit|||enfant - 12 ans"
"FMAAQU064V58SYDR";"31/08/2018";"Promotion nationale";"Animation Jeune Public # Animation patrimoine # Défilé Cortège Parade";"";"Journées du Patrimoine";"Journée Européennes du Patrimoine : Happy Manif ";"Parvis des Frères Estanguet";"";"64400";"OLORON-SAINTE-MARIE";"64422";"+33 5 59 39 98 00";"";"";"";" -0.611152";"43.190261";"Oui";"";"";"15/09/2018|15/09/2018|14:00|||| # 15/09/2018|15/09/2018|16:00||||";"Gratuit|0,00|0,00|"
"FMAAQU064V586V7I";"04/04/2018";"Promotion locale";"Animations locales";"Pelote basque";"";"Journée hommage au Champion de pelote Chiquito de Cambo ";"";"";"64250";"CAMBO-LES-BAINS";"64160";"+33 5 59 29 70 25";"";"info@cambolesbains.com ";"";" -1.3999053";"43.3605565";"";"";"";"02/09/2018|02/09/2018|||||";""
"FMAAQU024V50CHNP";"14/09/2018";"Promotion locale";"Animations locales";"";"";"Journée internationale de la Paix ";"";"Boulevard des Arènes";"24000";"PERIGUEUX";"24322";"";"";"";"";"0.71325690";"45.1828112";"Oui";"";"";"21/09/2018|21/09/2018|||||";""
"FMAAQU024V50CC76";"28/08/2018";"Promotion locale";"Animations locales";"";"";"Journée multisport Famille & Nature";"";"Champcevinel";"24750";"CHAMPCEVINEL";"24098";"+33 5 53 02 44 15";"";"ufolep@laligue24.org";"";"0.725738";"45.214388";"Oui";"";"";"23/09/2018|23/09/2018|||||";""
"FMAAQU047V50BOOP";"06/09/2018";"Promotion locale";"Compétition sportive # Loisir nature";"";"";"Journée multisports";"Lac de Clarens";"Route de Mont de Marsan";"47700";"CASTELJALOUX";"47052";"";"";"";"";"0.07072837";"44.2922044";"Oui";"";"";"26/09/2018|26/09/2018|09:00|16:00|||";""
"FMAAQU033V50NWL1";"12/09/2018";"Promotion locale";"Animations locales # Loisir nature";"Nature # Randonnée";"";"Journée nature";"";"Esplanade Fongrave";"33540";"GORNAC";"33189";"+33 5 56 61 96 15";"";"mairie@gornac.com";"";" -0.1751520";"44.66084";"Oui";"";"";"29/09/2018|29/09/2018|09:30|17:00|||";"Gratuit|||"
"FMAAQU040V50IMD0";"24/08/2018";"Promotion régionale";"Animation patrimoine # Marché # Visite";"";"";"Journée nature et traditions";"";"";"40180";"TERCIS-LES-BAINS";"40314";"";"+33 7 80 03 84 85";"reservations@tercisanimations.fr";"";" -1.1080137";"43.6702406";"Oui";"";"";"02/09/2018|02/09/2018|08:00|||17:00|";""
"FMAAQU064V51BWX4";"15/05/2018";"Promotion locale";"Animations locales # Divertissement # Portes ouvertes";"Randonnée # Rugby # Sport collectif # Sport équestre # Vélo # VTT";"";"Journée Nelson Paillou";"";"";"64000";"PAU";"64445";"";"";"";"http://cdos64.org/JNP/pau/";" -0.3685654";"43.3187091";"Oui";"";"";"23/09/2018|23/09/2018|10:00|17:00|||";""
"FMAAQU064V58STKK";"30/08/2018";"Promotion régionale";"Animation Jeune Public";"Sport collectif";"";"Journée Nelson Paillou";"";"Arzacq-Arraziguet";"64410";"ARZACQ-ARRAZIGUET";"64063";"";"";"";"";" -0.4050525";"43.5343424";"Oui";"";"";"23/09/2018|23/09/2018|10:00|12:30|14:00|17:30|";""
"FMAAQU047V50A3UO";"25/01/2018";"Promotion régionale";"Visite";"Historique # Patrimoine culturel";"";"Journée patrimoine";"";"Le Bourg";"47120";"SOUMENSAC";"47303";"+33 5 53 20 83 52";"";"benoit.bboucard@gmail.com";"";"0.32786188";"44.6901307";"Oui";"";"";"15/09/2018|15/09/2018|10:00||15:00||";"Gratuit|||"
"FMAAQU064V57QDT8";"30/01/2018";"Promotion locale";"Animations locales # Loisir nature";"Pêche";"";"Journée pêche";"";"avenue du lac";"64800";"BAUDREIX";"64101";"";"+33 6 86 61 18 74";"apnb@laposte.net";"http://alainb5.wix.com/atelier-peche";" -0.2568387";"43.2051898";"Oui";"";"";"08/09/2018|08/09/2018|09:00|17:00|||";"Plein tarif|6,00|6,00|la séance # Plein tarif|50,00|50,00|les 10 séances"
"FMAAQU024V5050XH";"01/05/2018";"Promotion locale";"Animations locales";"Pétanque # Randonnée";"";"Journée Plein Air";"Stade Municipal";"";"24260";"MAUZENS-ET-MIREMONT";"24261";"";"+33 6 17 92 69 42";"";"";"0.91875093";"44.9933828";"Oui";"";"";"09/09/2018|09/09/2018|08:30|18:00|||";""
"FMAAQU040V50I76T";"08/09/2018";"Promotion locale";"Animations locales";"Cinéma # Jeux de société";"";"Journée Polar";"Médiathèque de Moliets";"";"40660";"MOLIETS-ET-MAA";"40187";"+33 5 58 48 54 19";"";"";"";" -1.3593558";"43.8508751";"Oui";"";"";"15/09/2018|15/09/2018|15:00||||";""
"FMAAQU024V50CEL6";"05/09/2018";"Promotion régionale";"Portes ouvertes";"Tennis";"";"Journée porte ouverte au Tennis Club d'Issigeac";"Route de Bergerac";"";"24560";"ISSIGEAC";"24212";"";"+33 6 21 02 84 23";"";"";"0.60412560";"44.7319071";"Oui";"";"";"08/09/2018|08/09/2018|09:00|13:00|||";"Gratuit|||"
"FMAAQU024V50AOZY";"12/09/2018";"Promotion locale";"Divertissement";"Cirque";"";"Journée porte ouverte Cirque";"Collège Saint Joseph";"";"24200";"SARLAT-LA-CANEDA";"24520";"";"+33 6 72 36 87 36";"";"http://www.lesacrolytes.fr";"1.21270005";"44.8833428";"Oui";"";"";"23/09/2018|23/09/2018|||||";""
"FMAAQU033V50JRWK";"14/03/2018";"Promotion locale";"Portes ouvertes";"Randonnée";"";"Journée porte ouverte de Association";"Place de la Mairie";"";"33670";"CURSAN";"33145";"+33 6 08 27 76 47";"";"caurraze@sfr.fr";"https://www.facebook.com/sportsloisirscursan/";" -0.3398379";"44.8024564";"Oui";"";"";"15/09/2018|15/09/2018|10:00|18:30|||";"Gratuit|||"
"FMAAQU064V58TJC8";"06/09/2018";"Promotion locale";"Portes ouvertes";"Hippisme";"";"Journée portes ouvertes ";"Ateliers de la Cavale";"Lieu dit Clerguet";"64510";"ASSAT";"64067";"";"+33 6 98 57 93 71";"";"";" -0.2723798";"43.2701624";"Oui";"";"";"08/09/2018|08/09/2018|10:00|18:00|||";"Gratuit|0,00|0,00|"
"FMAAQU064V58TJFO";"06/09/2018";"Promotion locale";"Portes ouvertes";"Hippisme";"";"Journée portes ouvertes  ";"Ateliers de la Cavale";"Lieu dit Clerguet";"64510";"ASSAT";"64067";"";"+33 6 98 57 93 71";"";"";" -0.2723798";"43.2701624";"Oui";"";"";"15/09/2018|15/09/2018|10:00|18:00|||";"Gratuit|0,00|0,00|"
"FMAAQU033V50NVXC";"11/09/2018";"Promotion locale";"Portes ouvertes";"Animaux";"";"Journée portes ouvertes à la Ferme les Faits de Serres";"";"1 Serres";"33430";"GAJAC";"33178";"+33 5 56 65 24 14";"+33 6 85 77 94 81";"";"http://elevage-bio-carraz.fr/ ";" -0.118921";"44.439795";"Oui";"";"";"30/09/2018|30/09/2018|10:00||||";"Plein tarif|8,00||panier pique-nique # Plein tarif|21,00||repas à l'auberge 'sur réservation) : entrée, plat, dessert"
"FMAAQU024V50B4XV";"01/05/2018";"Promotion locale";"Animations locales";"";"";"Journée portes ouvertes à la recyclerie ""Le Pied allez triez""";"Avenue Marc Mercier";"";"24290";"MONTIGNAC";"24291";"+33 5 24 16 60 37";"";"lepiedalleztriez@gmail.com";"";"1.15589273";"45.0616728";"Oui";"";"";"22/09/2018|22/09/2018|10:00|19:00|||";""
"FMAAQU064V50DQ3U";"21/08/2018";"Promotion locale";"Animations locales";"Animaux";"";"Journée portes ouvertes au centre équestre Atout Cœur";"";"Chemin de la Carrère de Dousse";"64330";"VIALER";"64552";"";"+33 6 72 97 17 23 # +33 6 81 16 95 85";"";"";" -0.1788950";"43.5161480";"";"";"";"29/09/2018|29/09/2018|14:00|18:00|||";"Gratuit|0,00|0,00|activités"
"FMAAQU033V50JYW2";"03/04/2018";"Promotion régionale";"Portes ouvertes";"Sports aériens";"";"Journée Portes Ouvertes au Club Aéromodélisme Réolais";"Aérodrome";"";"33190";"FLOUDES";"33169";"";"+33 6 89 76 52 27";"PMRC33@gmail.com";"http://www.aeromodelisme-reolais.org";" -0.0676600";"44.5723670";"";"";"";"09/09/2018|09/09/2018|14:00|18:00|||";"Gratuit|||"
"FMAAQU047V500FFI";"05/09/2018";"Promotion locale";"Portes ouvertes # Spectacle";"Animaux # Hippisme # Sport équestre";"";"Journée Portes Ouvertes aux Ecuries de la Garenne";"La Garenne";"";"47140";"TRENTELS";"47315";"";"+33 6 23 14 43 01";"";"";"0.87816462";"44.4484976";"Oui";"";"";"16/09/2018|16/09/2018|14:00||||Dimanche matin Dimanche midi Dimanche soir Jeudi Lundi Mardi Mercredi Samedi Vendredi";"Gratuit|0,00|0,00|Entrée libre"
"FMAAQU047V50AC9Z";"30/08/2018";"Promotion régionale";"Animations locales";"";"";"Journée portes ouvertes des associations sportives et culturelles";"Complexe Sportif de la Myre-Mory ";"Route d'Agen";"47300";"VILLENEUVE-SUR-LOT";"47323";"+33 5 53 36 99 86";"+33 6 16 54 07 72";"uasv@orange.fr";"";"0.70924179";"44.3939868";"Oui";"";"";"09/09/2018|09/09/2018|10:00|18:00|||";"Gratuit|||"
"FMAAQU024V50CCTZ";"30/08/2018";"Promotion locale";"Compétition sportive # Divertissement # Loisir nature";"Sport équestre";"";"Journée Portes Ouvertes Equi'Perigord";"";"Domaine de Pechboutier";"24220";"SAINT-CYPRIEN";"24396";"+33 5 53 29 61 45";"";"";"";"1.04592595";"44.9016253";"Oui";"";"";"23/09/2018|23/09/2018|14:00||||";""
"FMAAQU064V56WU7T";"13/09/2018";"Promotion locale";"Portes ouvertes";"";"";"Journée portes-ouvertes du Badminton";"Salle de Mosqueros";"Chemin de Mosqueros";"64270";"SALIES-DE-BEARN";"64499";"";"";"";"";" -0.9356472";"43.4752197";"Oui";"";"";"16/09/2018|16/09/2018|10:00|17:00|||";""
"FMAAQU047V50B3B1";"24/07/2018";"Promotion locale";"Portes ouvertes";"Agriculture # Animaux";"";"Journée portes-ouvertes professionnelles et vente aux enchères de femelles";"Station d'évaluation AURIVA";"Plantey";"47250";"LABASTIDE-CASTEL-AMOUROUX";"47052";"+33 5 53 93 02 73";"+33 6 45 09 56 18";"";"";"0.11203313";"44.3447747";"Oui";"";"";"06/09/2018|06/09/2018|10:00||||";""
"FMAAQU033V50NWIB";"12/09/2018";"Promotion régionale";"Divertissement";"";"";"Journée Sport Santé";"Plaine des Dagueys";"";"33500";"LIBOURNE";"33243";"";"";"";"http://www.ville-libourne.fr/uploads/media/flyer-libourne-en-forme-Hd.pdf";" -0.2377289";"44.94565";"Oui";"";"";"22/09/2018|22/09/2018|09:30|12:00|14:00|17:00|";"Gratuit|||"
"FMAAQU024V50C0QM";"11/09/2018";"Promotion locale";"Animation Jeune Public # Concert # Conférence";"Fleurs plantes # Nature";"";"Journée végétale";"Salle RPA ";"Rue Jean Sicaire Dardan";"24310";"BRANTOME EN PERIGORD";"24064";"";"+33 6 65 34 58 78 # +33 6 25 50 85 70";"";"http://www.les-mains-vertes.fr";"0.65639060";"45.3553833";"Oui";"";"";"01/09/2018|01/09/2018|14:00||||";""
"FMAAQU033V50MJSL";"02/08/2018";"Promotion locale";"Animations locales";"Vin / œnologie / spiritueux";"";"Journée vendanges";"Château Réaut";"Fontuch";"33410";"RIONS";"33355";"+33 5 56 62 66 54";"";"";"http://www.chateau-reaut.com/";" -0.3560432";"44.6766670";"Oui";"";"";"29/09/2018|29/09/2018|09:30|17:00|||";"Plein tarif|10,00|20,00| # Gratuit|||enfants"
"FMAAQU033V502DFA";"10/09/2018";"Promotion régionale";"Animations locales";"Vin / œnologie / spiritueux";"";"Journée vendanges au château Monconseil Gazin en Blaye Côtes de Bordeaux";"Château Monconseil Gazin";"15 route de Compostelle";"33390";"PLASSAC";"33325";"+33 5 57 42 12 09";"";"";"http://www.monconseilgazin.com ";" -0.6237392";"45.0976835";"Oui";"";"";"29/09/2018|29/09/2018|10:00|16:00|||";"Plein tarif|39,00|39,00|"
"FMAAQU033V50I5O3";"08/09/2018";"Promotion régionale";"Animations locales";"Vin / œnologie / spiritueux";"";"Journée Vendanges au P'tit Canon dans la citadelle de Blaye";"Place d'armes";"La citadelle";"33390";"BLAYE";"33100";"+33 5 57 42 12 09";"";"";"";" -0.6666858";"45.1279982";"Oui";"";"";"08/09/2018|08/09/2018|10:00|14:00|||";"Plein tarif|39,00|39,00|Adulte # Tarif réduit|12,00|12,00|Enfant - 10 ans"
"FMAAQU040V50JMMG";"11/09/2018";"Promotion régionale";"Animation patrimoine";"Patrimoine culturel";"";"Journéees Européennes du Patrimoine : ""Le château de Ravignan ouvre ses portes""";"Château de Ravignan";"Perquie";"40190";"PERQUIE";"40221";"+33 5 58 45 33 07";"+33 6 50 63 35 49";"";"";" -0.284155";"43.877408";"Oui";"";"";"15/09/2018|16/09/2018|12:00||||";"Gratuit|||enfant de moins de 6 ans"
"FMAAQU047V503RVA";"20/07/2018";"Promotion régionale";"Animation patrimoine # Visite";"Historique";"Journées du Patrimoine";"Journées  du patrimoine - archives départementales ";"Archives départementales";"3 place de Verdun";"47000";"AGEN";"47001";"+33 5 53 69 42 67";"";"";"http://www.cg47.org/archives";"0.61480537";"44.1992786";"Oui";"";"";"15/09/2018|15/09/2018|14:00|18:00||| # 16/09/2018|16/09/2018|14:00|18:00|||";"Gratuit|||"
"FMAAQU047V50BJ9U";"21/08/2018";"Promotion régionale";"Animation patrimoine # Visite";"Historique";"Journées du Patrimoine";"Journées  du patrimoine - Conseil Départemental";"Hôtel du Département";"3 place de Verdun";"47000";"AGEN";"47001";"+33 5 53 69 41 38";"";"sophie.bodenan@lotetgaronne.fr";"http://www.lotetgaronne.fr/";"0.61295463";"44.1922748";"Oui";"";"";"16/09/2018|16/09/2018|14:30|17:30|||";"Gratuit|||"
"FMAAQU064V58RNMS";"22/08/2018";"Promotion locale";"Animations locales";"Agriculture";"";"Journées de l'élevage et de l'innovation";"";"";"64120";"SAINT-PALAIS";"64493";"";"";"";"";" -1.0329990";"43.327408";"Oui";"";"";"07/09/2018|07/09/2018|||||";""
"FMAAQU064V58RNO0";"22/08/2018";"Promotion locale";"Animations locales";"Agriculture";"";"Journées de l'élevage et de l'innovation ";"";"";"64120";"SAINT-PALAIS";"64493";"";"";"";"";" -1.0329990";"43.327408";"Oui";"";"";"08/09/2018|08/09/2018|||||";""
"FMAAQU024V50ATSB";"04/09/2018";"Promotion locale";"Animation patrimoine";"Patrimoine culturel";"";"Journées du Patrimoine ";"";"";"24250";"DOMME";"24152";"+33 5 53 29 01 91";"";"";"https://www.office-culture-domme.com";"1.21704799";"44.801305";"Oui";"";"";"14/09/2018|16/09/2018|||||";""
"FMAAQU033V50ANJC";"11/09/2018";"Promotion régionale";"Animation patrimoine";"Patrimoine culturel";"Journées du Patrimoine";"Journées du Patrimoine";"";"";"33950";"LEGE-CAP-FERRET";"33236";"+33 5 56 03 84 06";"";"";"http://www.ville-lege-capferret.fr";" -1.1476464";"44.7955336";"Oui";"";"";"15/09/2018|16/09/2018|||||";""
"FMAAQU033V50HPEK";"28/08/2018";"Promotion régionale";"Animation patrimoine";"Patrimoine culturel";"";"Journées du patrimoine";"";"";"33980";"AUDENGE";"33019";"+33 5 56 03 81 50 # +33 5 57 70 67 56";"";"";"";" -1.0210051";"44.6782553";"Oui";"";"";"15/09/2018|16/09/2018|||||";""
"FMAAQU064V58THFS";"05/09/2018";"Promotion locale";"Animation patrimoine";"";"";"Journées du patrimoine";"";"";"64120";"GARRIS";"64235";"+33 5 59 65 71 78";"";"";"http://www.saintpalais-tourisme.com/";" -1.061839";"43.34218";"Oui";"";"";"16/09/2018|16/09/2018|16:30||||";"Gratuit|0,00|0,00|"
"FMAAQU064V55WU1Q";"22/08/2018";"Promotion régionale";"Animations locales";"";"Journées du Patrimoine";"Journées du Patrimoine ";"";"";"64210";"ARBONNE";"64035";"";"";"";"";" -1.5513820";"43.4322530";"";"";"";"15/09/2018|15/09/2018|||||";""
"FMAAQU064V587QUK";"13/09/2018";"Promotion locale";"Animations locales # Visite";"Historique";"Journées du Patrimoine";"Journées du patrimoine  ";"";"";"64220";"SAINT-JEAN-PIED-DE-PORT";"64485";"+33 5 59 37 03 57";"";"";"http://www.saintjeanpieddeport-paysbasque.com/il_etait_une_fois/journees_patrimoine.php";" -1.2381100";"43.163141";"Oui";"";"";"15/09/2018|15/09/2018|||||";""
